OTRD_ID;OTRD_OTR_ID_ObjectTypeRelatinship;OTRD_OTR_ID_ConditionalObjectTypeRelationship;OTRD_RDT_ID_RelationshipDependencyType;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp
1924;2404;2428;1;SAMRUMUser;2010-02-13 12:57:13.127;SAMRUMUser;2010-02-13 12:57:13.127;0x0000000000032238
1933;2434;2435;1;SAMRUMUser;2010-02-16 20:30:07.713;SAMRUMUser;2010-02-16 20:30:07.713;0x00000000000322BF
1934;2426;2427;1;SAMRUMUser;2010-02-16 21:04:40.140;SAMRUMUser;2010-02-16 21:04:40.140;0x000000000003230F
1947;2377;2399;1;SAMRUMUser;2010-03-13 18:06:34.237;SAMRUMUser;2010-03-13 18:06:34.237;0x000000000003241D
2043;1968;2514;1;SAMRUMUser;2010-04-05 19:35:14.410;SAMRUMUser;2010-04-05 19:35:14.410;0x0000000000033178
2086;2551;2550;1;SAMRUMUser;2010-05-25 12:19:17.120;SAMRUMUser;2010-05-25 12:19:17.120;0x000000000003443A
2087;2551;2549;1;SAMRUMUser;2010-05-25 12:19:48.170;SAMRUMUser;2010-05-25 12:19:48.170;0x000000000003443C
2122;370;375;1;SAMRUMUser;2010-06-03 09:25:22.920;SAMRUMUser;2010-06-03 09:25:22.920;0x0000000000034616
2124;370;1772;1;SAMRUMUser;2010-06-03 09:33:50.127;SAMRUMUser;2010-06-03 09:33:50.127;0x000000000003463F
2126;2064;1773;1;SAMRUMUser;2010-06-03 09:38:30.490;SAMRUMUser;2010-06-03 09:38:30.490;0x0000000000034649
2127;370;2327;1;SAMRUMUser;2010-06-03 09:42:48.030;SAMRUMUser;2010-06-03 09:42:48.030;0x000000000003464E
2128;1968;2323;1;SAMRUMUser;2010-06-03 09:48:39.897;SAMRUMUser;2010-06-03 09:48:39.897;0x0000000000034654
2132;1198;2581;1;SAMRUMUser;2010-06-13 21:27:21.187;SAMRUMUser;2010-06-13 21:27:21.187;0x00000000000346DC
2135;375;1915;1;SAMRUMUser;2010-06-16 18:16:34.387;SAMRUMUser;2010-06-16 18:16:34.387;0x0000000000034753
2188;1366;2617;1;SAMRUMUser;2010-07-08 10:36:41.777;SAMRUMUser;2010-07-08 10:36:41.777;0x000000000003512E
2280;1198;2701;1;SAMRUMUser;2010-07-19 09:05:47.480;SAMRUMUser;2010-07-19 09:05:47.480;0x0000000000035768
2392;1751;2140;1;SAMRUMUser;2010-07-23 11:33:06.363;SAMRUMUser;2010-07-23 11:33:06.363;0x0000000000035C07
2393;1752;2141;1;SAMRUMUser;2010-07-23 11:41:17.640;SAMRUMUser;2010-07-23 11:41:17.640;0x0000000000035C14
2410;1952;1953;1;SAMRUMUser;2010-07-23 14:15:41.550;SAMRUMUser;2010-07-23 14:15:41.550;0x0000000000035D47
2411;1952;1954;1;SAMRUMUser;2010-07-23 14:18:34.840;SAMRUMUser;2010-07-23 14:18:34.840;0x0000000000035D51
2412;1954;1956;1;SAMRUMUser;2010-07-23 14:19:26.260;SAMRUMUser;2010-07-23 14:19:26.260;0x0000000000035D55
2424;2064;2066;1;SAMRUMUser;2010-07-26 10:30:22.807;SAMRUMUser;2010-07-26 10:30:22.807;0x0000000000035DC9
2426;2064;2599;1;SAMRUMUser;2010-07-26 10:34:05.813;SAMRUMUser;2010-07-26 10:34:05.813;0x0000000000035DD9
2442;1767;1871;2;SAMRUMUser;2010-07-27 12:20:17.480;SAMRUMUser;2010-07-27 12:20:17.480;0x0000000000035EB0
2447;402;1943;1;SAMRUMUser;2010-07-28 07:41:35.453;SAMRUMUser;2010-07-28 07:41:35.453;0x0000000000035F1A
2450;402;2496;1;SAMRUMUser;2010-07-28 07:47:21.890;SAMRUMUser;2010-07-28 07:47:21.890;0x0000000000035F3D
2453;402;1860;1;SAMRUMUser;2010-07-28 07:54:15.000;SAMRUMUser;2010-07-28 07:54:15.000;0x0000000000035F61
2454;402;1861;1;SAMRUMUser;2010-07-28 07:55:59.930;SAMRUMUser;2010-07-28 07:55:59.930;0x0000000000035F6B
2455;402;1920;1;SAMRUMUser;2010-07-28 07:57:40.067;SAMRUMUser;2010-07-28 07:57:40.067;0x0000000000035F75
2483;2350;2351;1;SAMRUMUser;2010-07-29 08:24:16.347;SAMRUMUser;2010-07-29 08:24:16.347;0x000000000003610D
2484;2352;2353;1;SAMRUMUser;2010-07-29 08:25:43.917;SAMRUMUser;2010-07-29 08:25:43.917;0x0000000000036120
2485;2352;2354;1;SAMRUMUser;2010-07-29 08:26:25.670;SAMRUMUser;2010-07-29 08:26:25.670;0x000000000003612A
2486;2352;2355;1;SAMRUMUser;2010-07-29 08:26:58.830;SAMRUMUser;2010-07-29 08:26:58.830;0x0000000000036134
2488;1956;1957;1;SAMRUMUser;2010-07-29 08:43:17.723;SAMRUMUser;2010-07-29 08:43:17.723;0x0000000000036157
2489;2031;2080;2;SAMRUMUser;2010-07-29 09:28:23.153;SAMRUMUser;2010-07-29 09:28:23.153;0x000000000003619B
2497;1358;1359;1;SAMRUMUser;2010-07-29 15:30:08.813;SAMRUMUser;2010-07-29 15:30:08.813;0x0000000000036340
2540;1664;1656;1;SAMRUMUser;2010-08-04 08:49:27.843;SAMRUMUser;2010-08-04 08:49:27.843;0x0000000000036795
2542;1664;1670;1;SAMRUMUser;2010-08-04 08:50:37.387;SAMRUMUser;2010-08-04 08:50:37.387;0x000000000003679F
2543;1664;1649;1;SAMRUMUser;2010-08-04 08:51:09.240;SAMRUMUser;2010-08-04 08:51:09.240;0x00000000000367A4
2544;1664;1672;1;SAMRUMUser;2010-08-04 08:52:10.930;SAMRUMUser;2010-08-04 08:52:10.930;0x00000000000367A9
2546;1672;1673;1;SAMRUMUser;2010-08-04 08:53:19.917;SAMRUMUser;2010-08-04 08:53:19.917;0x00000000000367B1
2548;1672;1675;1;SAMRUMUser;2010-08-04 08:54:22.860;SAMRUMUser;2010-08-04 08:54:22.860;0x00000000000367BB
2549;1672;1676;1;SAMRUMUser;2010-08-04 08:54:48.767;SAMRUMUser;2010-08-04 08:54:48.767;0x00000000000367C0
2568;1664;1659;1;SAMRUMUser;2010-08-05 09:10:58.807;SAMRUMUser;2010-08-05 09:10:58.807;0x00000000000368BC
2569;1664;2752;1;SAMRUMUser;2010-08-05 09:11:36.247;SAMRUMUser;2010-08-05 09:11:36.247;0x00000000000368C1
2576;1968;1985;1;SAMRUMUser;2010-08-05 10:26:08.657;SAMRUMUser;2010-08-05 10:26:08.657;0x00000000000368FD
2577;1968;2708;1;SAMRUMUser;2010-08-05 10:27:27.797;SAMRUMUser;2010-08-05 10:27:27.797;0x0000000000036907
2578;1982;1983;1;SAMRUMUser;2010-08-05 10:28:59.927;SAMRUMUser;2010-08-05 10:28:59.927;0x000000000003690F
2579;1968;1982;1;SAMRUMUser;2010-08-05 10:30:20.073;SAMRUMUser;2010-08-05 10:30:20.073;0x000000000003691B
2580;1968;1978;1;SAMRUMUser;2010-08-05 10:32:06.760;SAMRUMUser;2010-08-05 10:32:06.760;0x0000000000036927
2581;1968;2497;1;SAMRUMUser;2010-08-05 10:33:34.423;SAMRUMUser;2010-08-05 10:33:34.423;0x0000000000036931
2582;1968;1972;1;SAMRUMUser;2010-08-05 10:34:54.547;SAMRUMUser;2010-08-05 10:34:54.547;0x000000000003693B
2583;1968;1971;1;SAMRUMUser;2010-08-05 10:36:14.407;SAMRUMUser;2010-08-05 10:36:14.407;0x0000000000036948
2584;1968;1981;1;SAMRUMUser;2010-08-05 10:37:39.403;SAMRUMUser;2010-08-05 10:37:39.403;0x0000000000036955
2589;402;1862;1;SAMRUMUser;2010-08-05 10:45:44.840;SAMRUMUser;2010-08-05 10:45:44.840;0x0000000000036985
2590;2583;2584;1;SAMRUMUser;2010-08-05 14:59:31.367;SAMRUMUser;2010-08-05 14:59:31.367;0x0000000000036A49
2591;2583;2585;2;SAMRUMUser;2010-08-05 15:01:29.080;SAMRUMUser;2010-08-05 15:01:29.080;0x0000000000036A53
2592;1672;1674;1;SAMRUMUser;2010-08-06 08:15:25.673;SAMRUMUser;2010-08-06 08:15:25.673;0x0000000000036B4E
2593;1672;2758;1;SAMRUMUser;2010-08-06 08:17:28.887;SAMRUMUser;2010-08-06 08:17:28.887;0x0000000000036B56
2594;2035;393;1;SAMRUMUser;2010-08-06 09:10:38.050;SAMRUMUser;2010-08-06 09:10:38.050;0x0000000000036B63
2599;2759;2326;1;SAMRUMUser;2010-08-06 09:47:08.350;SAMRUMUser;2010-08-06 09:47:08.350;0x0000000000036BD7
2602;2763;2764;1;SAMRUMUser;2010-08-06 10:24:47.640;SAMRUMUser;2010-08-06 10:24:47.640;0x0000000000036C0C
2610;1968;2771;1;SAMRUMUser;2010-08-15 09:42:11.563;SAMRUMUser;2010-08-15 09:42:11.563;0x0000000000036D4F
2611;1968;2772;1;SAMRUMUser;2010-08-15 09:50:23.707;SAMRUMUser;2010-08-15 09:50:23.707;0x0000000000036D5B
2627;1444;1637;1;SAMRUMUser;2010-08-15 20:31:33.587;SAMRUMUser;2010-08-15 20:31:33.587;0x0000000000036F39
2705;2431;2432;1;SAMRUMUser;2010-12-20 09:57:42.347;SAMRUMUser;2010-12-20 09:57:42.347;0x0000000000039130
2706;2404;2885;2;SAMRUMUser;2010-12-21 09:18:17.000;SAMRUMUser;2010-12-21 09:18:17.000;0x00000000000391B0
2708;2048;1820;1;SAMRUMUser;2010-12-27 09:29:04.840;SAMRUMUser;2010-12-27 09:29:04.840;0x00000000000391F4
2749;2507;2510;1;SAMRUMUser;2011-03-02 09:15:37.830;SAMRUMUser;2011-03-02 09:15:37.830;0x000000000003A14F
2762;1968;1984;1;SAMRUMUser;2011-03-02 09:35:22.120;SAMRUMUser;2011-03-02 09:35:22.120;0x000000000003A19F
2765;1986;1988;1;SAMRUMUser;2011-03-02 09:39:28.053;SAMRUMUser;2011-03-02 09:39:28.053;0x000000000003A1B5
2766;1986;1989;2;SAMRUMUser;2011-03-02 09:40:52.770;SAMRUMUser;2011-03-02 09:40:52.770;0x000000000003A1B8
2768;2306;2933;1;SAMRUMUser;2011-03-02 19:59:23.833;SAMRUMUser;2011-03-02 19:59:23.833;0x000000000003A1D0
2769;2306;2934;1;SAMRUMUser;2011-03-02 20:04:27.380;SAMRUMUser;2011-03-02 20:04:27.380;0x000000000003A1DC
2772;2035;2036;1;SAMRUMUser;2011-03-03 08:37:12.240;SAMRUMUser;2011-03-03 08:37:12.240;0x000000000003A205
2774;2035;2492;1;SAMRUMUser;2011-03-03 08:39:32.773;SAMRUMUser;2011-03-03 08:39:32.773;0x000000000003A215
2776;402;1968;1;SAMRUMUser;2011-03-03 09:46:28.567;SAMRUMUser;2011-03-03 09:46:28.567;0x000000000003A238
2785;402;2967;1;SAMRUMUser;2011-03-29 14:38:20.803;SAMRUMUser;2011-03-29 14:38:20.803;0x000000000003AEBD
2819;2976;2506;1;SAMRUMUser;2011-04-08 14:47:51.963;SAMRUMUser;2011-04-08 14:47:51.963;0x000000000003BD18
2826;2977;406;1;SAMRUMUser;2011-04-08 15:07:00.930;SAMRUMUser;2011-04-08 15:07:00.930;0x000000000003BD4D
2828;2977;2444;1;SAMRUMUser;2011-04-08 15:10:56.613;SAMRUMUser;2011-04-08 15:10:56.613;0x000000000003BD59
2829;375;2977;1;SAMRUMUser;2011-04-08 15:14:59.643;SAMRUMUser;2011-04-08 15:14:59.643;0x000000000003BD5E
2830;2977;2978;1;SAMRUMUser;2011-04-08 15:17:32.340;SAMRUMUser;2011-04-08 15:17:32.340;0x000000000003BD6B
2840;2031;2983;2;SAMRUMUser;2011-04-27 14:37:23.273;SAMRUMUser;2011-04-27 14:37:23.273;0x000000000003CD3B
2848;2990;2991;1;SAMRUMUser;2011-04-27 15:33:12.313;SAMRUMUser;2011-04-27 15:33:12.313;0x000000000003CD92
2849;2990;2992;1;SAMRUMUser;2011-04-27 15:35:35.530;SAMRUMUser;2011-04-27 15:35:35.530;0x000000000003CD9D
2850;2990;2993;1;SAMRUMUser;2011-04-27 15:42:38.303;SAMRUMUser;2011-04-27 15:42:38.303;0x000000000003CDA7
2851;2990;2994;1;SAMRUMUser;2011-04-27 15:46:11.310;SAMRUMUser;2011-04-27 15:46:11.310;0x000000000003CDB3
2852;2990;2995;1;SAMRUMUser;2011-04-27 15:48:53.197;SAMRUMUser;2011-04-27 15:48:53.197;0x000000000003CDBF
2853;2988;2996;1;SAMRUMUser;2011-04-27 21:54:48.850;SAMRUMUser;2011-04-27 21:54:48.850;0x000000000003CDCB
2854;2996;2997;1;SAMRUMUser;2011-04-28 13:14:04.697;SAMRUMUser;2011-04-28 13:14:04.697;0x000000000003CDD7
2855;2996;2998;1;SAMRUMUser;2011-04-28 13:17:26.520;SAMRUMUser;2011-04-28 13:17:26.520;0x000000000003CDE2
2856;2996;2999;1;SAMRUMUser;2011-04-28 13:19:56.110;SAMRUMUser;2011-04-28 13:19:56.110;0x000000000003CDEE
2857;2996;3000;1;SAMRUMUser;2011-04-28 13:24:05.903;SAMRUMUser;2011-04-28 13:24:05.903;0x000000000003CDF8
2859;2988;2989;1;SAMRUMUser;2011-04-28 13:36:38.580;SAMRUMUser;2011-04-28 13:36:38.580;0x000000000003CE07
2860;2983;2984;1;SAMRUMUser;2011-04-28 17:21:38.710;SAMRUMUser;2011-04-28 17:21:38.710;0x000000000003CE0E
2861;2983;2985;1;SAMRUMUser;2011-04-28 17:22:19.327;SAMRUMUser;2011-04-28 17:22:19.327;0x000000000003CE18
2862;2983;2986;1;SAMRUMUser;2011-04-28 17:22:56.583;SAMRUMUser;2011-04-28 17:22:56.583;0x000000000003CE1F
2863;2983;2987;1;SAMRUMUser;2011-04-28 17:23:43.607;SAMRUMUser;2011-04-28 17:23:43.607;0x000000000003CE26
2864;2983;2988;1;SAMRUMUser;2011-04-28 17:26:09.220;SAMRUMUser;2011-04-28 17:26:09.220;0x000000000003CE2C
2911;1030;2345;1;SAMRUMUser;2011-05-13 16:42:03.057;SAMRUMUser;2011-05-13 16:42:03.057;0x000000000003D252
2912;2345;2356;1;SAMRUMUser;2011-05-13 16:42:48.067;SAMRUMUser;2011-05-13 16:42:48.067;0x000000000003D25E
2913;2345;2357;2;SAMRUMUser;2011-05-13 16:43:38.473;SAMRUMUser;2011-05-13 16:43:38.473;0x000000000003D26A
2914;2345;1032;2;SAMRUMUser;2011-05-13 16:45:26.043;SAMRUMUser;2011-05-13 16:45:26.043;0x000000000003D26F
2915;2345;2730;2;SAMRUMUser;2011-05-13 16:46:08.640;SAMRUMUser;2011-05-13 16:46:08.640;0x000000000003D274
2918;2345;1035;2;SAMRUMUser;2011-05-13 16:48:10.070;SAMRUMUser;2011-05-13 16:48:10.070;0x000000000003D296
2922;2345;1963;2;SAMRUMUser;2011-05-13 16:51:24.267;SAMRUMUser;2011-05-13 16:51:24.267;0x000000000003D2C5
2928;2507;2508;2;SAMRUMUser;2011-05-16 17:09:45.193;SAMRUMUser;2011-05-16 17:09:45.193;0x000000000003D31E
2931;2967;2966;2;SAMRUMUser;2011-05-16 17:12:32.763;SAMRUMUser;2011-05-16 17:12:32.763;0x000000000003D340
2932;2492;3025;1;SAMRUMUser;2011-05-18 17:41:25.367;SAMRUMUser;2011-05-18 17:41:25.367;0x000000000003D34E
2933;2492;3026;1;SAMRUMUser;2011-05-18 17:44:19.110;SAMRUMUser;2011-05-18 17:44:19.110;0x000000000003D35C
2935;402;3028;1;SAMRUMUser;2011-05-19 06:40:52.403;SAMRUMUser;2011-05-19 06:40:52.403;0x000000000003D36C
2937;581;3030;1;SAMRUMUser;2011-05-19 07:03:25.387;SAMRUMUser;2011-05-19 07:03:25.387;0x000000000003D3C8
2938;3032;3033;1;SAMRUMUser;2011-05-19 07:33:42.227;SAMRUMUser;2011-05-19 07:33:42.227;0x000000000003D3FF
2940;2507;1959;1;SAMRUMUser;2011-05-19 13:50:45.250;SAMRUMUser;2011-05-19 13:50:45.250;0x000000000003D42A
2941;2967;1960;1;SAMRUMUser;2011-05-19 14:35:11.213;SAMRUMUser;2011-05-19 14:35:11.213;0x000000000003D43D
2960;1358;2378;1;SAMRUMUser;2011-06-02 15:19:44.727;SAMRUMUser;2011-06-02 15:19:44.727;0x000000000003D682
2961;2378;3056;1;SAMRUMUser;2011-06-02 15:22:54.480;SAMRUMUser;2011-06-02 15:22:54.480;0x000000000003D688
2964;3057;3058;1;SAMRUMUser;2011-06-02 15:33:34.500;SAMRUMUser;2011-06-02 15:33:34.500;0x000000000003D6B4
2972;2404;2882;1;SAMRUMUser;2011-06-08 09:27:21.843;SAMRUMUser;2011-06-08 09:27:21.843;0x000000000003D8D9
2973;2404;2405;1;SAMRUMUser;2011-06-08 09:34:58.660;SAMRUMUser;2011-06-08 09:34:58.660;0x000000000003D8E4
2974;3079;3080;1;SAMRUMUser;2011-06-14 21:24:27.223;SAMRUMUser;2011-06-14 21:24:27.223;0x000000000003D98D
2979;3082;3095;1;SAMRUMUser;2011-06-21 10:16:50.850;SAMRUMUser;2011-06-21 10:16:50.850;0x000000000003DB0F
2982;2990;3097;1;SAMRUMUser;2011-06-21 10:25:47.397;SAMRUMUser;2011-06-21 10:25:47.397;0x000000000003DB24
2983;2990;3098;1;SAMRUMUser;2011-06-21 10:31:04.253;SAMRUMUser;2011-06-21 10:31:04.253;0x000000000003DB2F
2988;3151;3158;2;SAMRUMUser;2011-07-04 15:18:44.543;SAMRUMUser;2011-07-04 15:18:44.543;0x000000000003DF5C
2990;3151;3160;2;SAMRUMUser;2011-07-04 15:43:13.080;SAMRUMUser;2011-07-04 15:43:13.080;0x000000000003DF7E
2991;3151;3161;2;SAMRUMUser;2011-07-04 15:46:05.460;SAMRUMUser;2011-07-04 15:46:05.460;0x000000000003DF86
2992;3176;3177;1;SAMRUMUser;2011-07-05 13:23:30.543;SAMRUMUser;2011-07-05 13:23:30.543;0x000000000003E03F
2993;3177;3178;1;SAMRUMUser;2011-07-05 13:29:00.103;SAMRUMUser;2011-07-05 13:29:00.103;0x000000000003E051
2997;3189;3192;1;SAMRUMUser;2011-07-05 16:58:01.550;SAMRUMUser;2011-07-05 16:58:01.550;0x000000000003E119
3000;3189;3193;1;SAMRUMUser;2011-07-05 17:02:25.050;SAMRUMUser;2011-07-05 17:02:25.050;0x000000000003E135
3002;3176;3189;2;SAMRUMUser;2011-07-05 17:12:06.750;SAMRUMUser;2011-07-05 17:12:06.750;0x000000000003E155
3003;3186;3240;1;SAMRUMUser;2011-07-07 10:41:16.017;SAMRUMUser;2011-07-07 10:41:16.017;0x000000000003E434
3009;3267;1489;2;SAMRUMUser;2011-07-09 20:55:54.377;SAMRUMUser;2011-07-09 20:55:54.377;0x000000000003E5F9
3032;1283;1375;1;SAMRUMUser;2011-07-10 16:07:56.393;SAMRUMUser;2011-07-10 16:07:56.393;0x000000000003E736
3045;3280;3287;1;SAMRUMUser;2011-07-10 18:58:02.170;SAMRUMUser;2011-07-10 18:58:02.170;0x000000000003E859
3050;3280;3288;2;SAMRUMUser;2011-07-11 08:01:37.937;SAMRUMUser;2011-07-11 08:01:37.937;0x000000000003E9F9
3051;3189;3190;1;SAMRUMUser;2011-07-12 10:14:20.477;SAMRUMUser;2011-07-12 10:14:20.477;0x000000000003EAB0
3054;3186;3241;1;SAMRUMUser;2011-07-12 14:59:27.690;SAMRUMUser;2011-07-12 14:59:27.690;0x000000000003EB80
3055;3186;3261;1;SAMRUMUser;2011-07-12 15:07:28.777;SAMRUMUser;2011-07-12 15:07:28.777;0x000000000003EB89
3056;3186;3187;1;SAMRUMUser;2011-07-12 15:29:21.290;SAMRUMUser;2011-07-12 15:29:21.290;0x000000000003EBA2
3057;3186;3317;2;SAMRUMUser;2011-07-12 15:30:18.487;SAMRUMUser;2011-07-12 15:30:18.487;0x000000000003EBA6
3062;3333;3267;2;SAMRUMUser;2011-08-15 16:35:27.910;SAMRUMUser;2011-08-15 16:35:27.910;0x000000000003ED1D
3063;3267;1488;1;SAMRUMUser;2011-08-15 16:36:21.850;SAMRUMUser;2011-08-15 16:36:21.850;0x000000000003ED22
3064;3267;1511;2;SAMRUMUser;2011-08-15 16:37:05.377;SAMRUMUser;2011-08-15 16:37:05.377;0x000000000003ED26
3065;3333;3270;2;SAMRUMUser;2011-08-15 16:49:31.413;SAMRUMUser;2011-08-15 16:49:31.413;0x000000000003ED53
3066;3333;3275;2;SAMRUMUser;2011-08-15 16:50:41.050;SAMRUMUser;2011-08-15 16:50:41.050;0x000000000003ED58
3067;3333;3274;2;SAMRUMUser;2011-08-15 16:51:01.640;SAMRUMUser;2011-08-15 16:51:01.640;0x000000000003ED5D
3068;3333;3276;2;SAMRUMUser;2011-08-15 16:51:28.103;SAMRUMUser;2011-08-15 16:51:28.103;0x000000000003ED62
3069;3333;3334;2;SAMRUMUser;2011-08-15 16:51:56.960;SAMRUMUser;2011-08-15 16:51:56.960;0x000000000003ED67
3070;3333;3335;2;SAMRUMUser;2011-08-15 16:52:29.730;SAMRUMUser;2011-08-15 16:52:29.730;0x000000000003ED6B
3087;2051;3367;1;SAMRUMUser;2011-08-26 18:31:23.443;SAMRUMUser;2011-08-26 18:31:23.443;0x000000000003F14F
3100;1808;2968;2;SAMRUMUser;2011-08-30 16:54:39.913;SAMRUMUser;2011-08-30 16:54:39.913;0x000000000003F217
3101;3082;3096;1;SAMRUMUser;2011-08-31 15:14:37.500;SAMRUMUser;2011-08-31 15:14:37.500;0x000000000003F228
3107;1311;1313;1;SAMRUMUser;2011-09-24 12:17:09.943;SAMRUMUser;2011-09-24 12:17:09.943;0x000000000003F798
3109;1311;1315;1;SAMRUMUser;2011-09-24 12:19:15.657;SAMRUMUser;2011-09-24 12:19:15.657;0x000000000003F7A0
3110;3404;3390;1;SAMRUMUser;2011-09-26 16:56:00.340;SAMRUMUser;2011-09-26 16:56:00.340;0x000000000003F821
3112;3407;3409;1;SAMRUMUser;2011-09-26 20:05:32.093;SAMRUMUser;2011-09-26 20:05:32.093;0x000000000003F844
3114;3422;3424;1;SAMRUMUser;2011-09-27 11:07:26.557;SAMRUMUser;2011-09-27 11:07:26.557;0x000000000003F93B
3119;3438;3439;1;SAMRUMUser;2011-10-09 09:54:10.367;SAMRUMUser;2011-10-09 09:54:10.367;0x000000000003FA85
3122;3445;3446;1;SAMRUMUser;2011-10-09 14:18:55.333;SAMRUMUser;2011-10-09 14:18:55.333;0x000000000003FAB1
3125;3443;3447;1;SAMRUMUser;2011-10-09 14:43:16.147;SAMRUMUser;2011-10-09 14:43:16.147;0x000000000003FAC1
3126;3448;3449;1;SAMRUMUser;2011-10-09 14:53:04.683;SAMRUMUser;2011-10-09 14:53:04.683;0x000000000003FACA
3127;3438;3440;2;SAMRUMUser;2011-10-09 14:54:04.767;SAMRUMUser;2011-10-09 14:54:04.767;0x000000000003FACE
3128;3443;3450;2;SAMRUMUser;2011-10-09 14:56:39.983;SAMRUMUser;2011-10-09 14:56:39.983;0x000000000003FAD3
3130;3453;3455;2;SAMRUMUser;2011-10-09 18:01:40.727;SAMRUMUser;2011-10-09 18:01:40.727;0x000000000003FAEB
3131;3457;3458;1;SAMRUMUser;2011-10-09 18:27:00.460;SAMRUMUser;2011-10-09 18:27:00.460;0x000000000003FAFA
3132;3453;3454;1;SAMRUMUser;2011-10-09 18:30:49.610;SAMRUMUser;2011-10-09 18:30:49.610;0x000000000003FB02
3135;3427;3428;1;SAMRUMUser;2011-10-09 18:45:34.530;SAMRUMUser;2011-10-09 18:45:34.530;0x000000000003FB15
3140;1442;2811;1;SAMRUMUser;2011-11-28 16:32:31.813;SAMRUMUser;2011-11-28 16:32:31.813;0x000000000003FBEE
3141;1446;2097;1;SAMRUMUser;2011-11-28 16:34:34.670;SAMRUMUser;2011-11-28 16:34:34.670;0x000000000003FBFC
3146;1632;2820;1;SAMRUMUser;2011-11-28 16:41:54.203;SAMRUMUser;2011-11-28 16:41:54.203;0x000000000003FC33
3148;1443;1634;1;SAMRUMUser;2011-11-28 16:43:11.620;SAMRUMUser;2011-11-28 16:43:11.620;0x000000000003FC49
3149;1634;2821;1;SAMRUMUser;2011-11-28 16:43:46.150;SAMRUMUser;2011-11-28 16:43:46.150;0x000000000003FC54
3150;1634;1635;1;SAMRUMUser;2011-11-28 16:44:14.580;SAMRUMUser;2011-11-28 16:44:14.580;0x000000000003FC5B
3151;2788;2791;1;SAMRUMUser;2011-11-28 16:48:32.803;SAMRUMUser;2011-11-28 16:48:32.803;0x000000000003FC70
3152;2788;2792;1;SAMRUMUser;2011-11-28 16:49:17.110;SAMRUMUser;2011-11-28 16:49:17.110;0x000000000003FC76
3153;1444;2098;1;SAMRUMUser;2011-11-28 16:50:22.127;SAMRUMUser;2011-11-28 16:50:22.127;0x000000000003FC84
3157;2796;2836;1;SAMRUMUser;2011-11-28 16:53:15.580;SAMRUMUser;2011-11-28 16:53:15.580;0x000000000003FCC4
3158;2796;2803;1;SAMRUMUser;2011-11-28 16:53:57.973;SAMRUMUser;2011-11-28 16:53:57.973;0x000000000003FCD1
3160;2797;2837;1;SAMRUMUser;2011-11-28 16:55:11.237;SAMRUMUser;2011-11-28 16:55:11.237;0x000000000003FCDE
3162;2797;2805;1;SAMRUMUser;2011-11-28 16:57:23.980;SAMRUMUser;2011-11-28 16:57:23.980;0x000000000003FCEB
3164;1449;2706;1;SAMRUMUser;2011-11-28 17:00:13.260;SAMRUMUser;2011-11-28 17:00:13.260;0x000000000003FD08
3166;2789;2793;1;SAMRUMUser;2011-11-28 17:01:58.317;SAMRUMUser;2011-11-28 17:01:58.317;0x000000000003FD1B
3171;1633;2819;1;SAMRUMUser;2011-11-28 17:24:13.883;SAMRUMUser;2011-11-28 17:24:13.883;0x000000000003FD54
3173;1633;3474;1;SAMRUMUser;2011-11-28 17:31:46.260;SAMRUMUser;2011-11-28 17:31:46.260;0x000000000003FD63
3175;1632;3478;1;SAMRUMUser;2011-11-29 21:41:06.413;SAMRUMUser;2011-11-29 21:41:06.413;0x000000000003FD80
3177;1634;3480;1;SAMRUMUser;2011-12-03 18:15:37.060;SAMRUMUser;2011-12-03 18:15:37.060;0x0000000000040B3E
3178;1444;3481;1;SAMRUMUser;2011-12-03 18:29:20.343;SAMRUMUser;2011-12-03 18:29:20.343;0x0000000000040B4B
3179;1449;3482;1;SAMRUMUser;2011-12-03 18:36:38.200;SAMRUMUser;2011-12-03 18:36:38.200;0x0000000000040B56
3180;2796;3483;1;SAMRUMUser;2011-12-03 18:43:38.080;SAMRUMUser;2011-12-03 18:43:38.080;0x0000000000040B61
3181;2797;3485;1;SAMRUMUser;2011-12-03 18:56:38.040;SAMRUMUser;2011-12-03 18:56:38.040;0x0000000000040B75
3182;1445;3486;1;SAMRUMUser;2011-12-03 19:00:11.637;SAMRUMUser;2011-12-03 19:00:11.637;0x0000000000040B7C
3183;2789;2790;1;SAMRUMUser;2011-12-03 19:29:04.307;SAMRUMUser;2011-12-03 19:29:04.307;0x0000000000040B8A
3184;3495;2865;1;SAMRUMUser;2011-12-24 17:43:21.850;SAMRUMUser;2011-12-24 17:43:21.850;0x0000000000040DF3
3185;3495;1530;1;SAMRUMUser;2011-12-24 17:43:49.923;SAMRUMUser;2011-12-24 17:43:49.923;0x0000000000040DF7
3216;2206;2266;1;SAMRUMUser;2012-06-03 15:47:10.150;SAMRUMUser;2012-06-03 15:47:10.150;0x0000000000042B14
3220;2920;3497;1;SAMRUMUser;2012-06-16 18:09:42.343;SAMRUMUser;2012-06-16 18:09:42.343;0x0000000000042C93
3221;3497;3498;1;SAMRUMUser;2012-06-16 18:10:26.327;SAMRUMUser;2012-06-16 18:10:26.327;0x0000000000042C96
3222;2920;2921;1;SAMRUMUser;2012-06-16 18:10:57.317;SAMRUMUser;2012-06-16 18:10:57.317;0x0000000000042C99
